# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.2
#@/tick	379383
#@/user_id	1ce8a279-56fe-406e-b0d5-b1f889d2d1cd
lian jie chi 	連接池	c=25 d=5.88751e-35 t=379383
lian jie dao 	連接到	c=1 d=6.16411e-44 t=379383
lian jie shang 	連接上	c=1 d=1.63494e-107 t=379383
lian jie shu 	連接數	c=2 d=2.20878e-47 t=379383
lian kao 	聯考	c=6 d=8.8951e-75 t=379383
lian le 	練了	c=2 d=9.00784e-07 t=379383
lian lian 	練練	c=11 d=2.33957e-29 t=379383
lian lian 	連連	c=1 d=1.06778e-95 t=379383
lian lu 	鏈路	c=3 d=5.84247e-205 t=379383
lian mai 	連麥	c=1 d=1.05446e-65 t=379383
lian meng 	聯盟	c=32 d=0.0161746 t=379383
lian pen 	練噴	c=1 d=3.92694e-63 t=379383
lian pen 	臉盆	c=1 d=3.88787e-63 t=379383
lian pen 	連噴	c=1 d=1.00102e-12 t=379383
lian pi 	臉皮	c=3 d=1.13593e-225 t=379383
lian piao 	連漂	c=1 d=1.37465e-67 t=379383
lian ping 	連平	c=43 d=5.94723e-05 t=379383
lian ping xian 	連平縣	c=2 d=0 t=379383
lian ren 	戀人	c=2 d=4.29666e-74 t=379383
lian sai 	聯賽	c=5 d=2.29629e-74 t=379383
lian se 	臉色	c=1 d=0 t=379383
lian shang 	戀上	c=1 d=1.91848e-18 t=379383
lian shang 	臉上	c=10 d=2.1608e-35 t=379383
lian shang 	連上	c=8 d=2.60852e-24 t=379383
lian shou 	練手	c=5 d=2.33541e-29 t=379383
lian suo 	連鎖	c=1 d=1.03725e-136 t=379383
lian suo dian 	連鎖店	c=1 d=2.98676e-108 t=379383
lian ta 	連她	c=1 d=0.000471307 t=379383
lian tian 	連天	c=1 d=0.000488095 t=379383
lian tian ban 	連天班	c=1 d=9.64277e-308 t=379383
lian tong 	聯通	c=21 d=1.02867 t=379383
lian tong 	連通	c=2 d=2.39033e-87 t=379383
lian tong fen liang 	連通分量	c=1 d=1.12739e-87 t=379383
lian tou 	簾頭	c=1 d=1.8233e-37 t=379383
lian tui 	練腿	c=14 d=0.00031751 t=379383
lian wan 	練完	c=12 d=4.93336e-12 t=379383
lian wan che 	練完車	c=3 d=6.69663e-283 t=379383
lian wan tui 	練完腿	c=1 d=2.62581e-269 t=379383
lian wang 	聯網	c=3 d=9.413e-289 t=379383
lian xi 	練習	c=6 d=1.43328e-29 t=379383
lian xi 	聯繫	c=23 d=2.16794e-15 t=379383
lian xi ren 	聯繫人	c=2 d=3.4252e-43 t=379383
lian xi sai 	聯繫賽	c=1 d=1.41902e-29 t=379383
lian xian 	連線	c=25 d=2.77662e-49 t=379383
lian xiang 	聯想	c=13 d=0.0518189 t=379383
lian xiang xi yu 	憐香惜玉	c=1 d=2.2113e-189 t=379383
lian xing 	臉型	c=1 d=0 t=379383
lian xiu 	連休	c=1 d=1.40323e-15 t=379383
lian xu 	連續	c=49 d=0.00115345 t=379383
lian yi 	聯誼	c=1 d=0 t=379383
lian ying 	連贏	c=1 d=0 t=379383
lian yu 	煉獄	c=1 d=4.58938e-44 t=379383
lian zai 	連載	c=2 d=0 t=379383
lian zhe 	連着	c=10 d=3.34684e-25 t=379383
lian zhe lian zhe 	連着連着	c=1 d=1.12123e-52 t=379383
lian zi ji 	連自己	c=1 d=1.00153e-18 t=379383
liang 	亮	c=26 d=0.00149594 t=379383
liang 	兩	c=24 d=0.0300468 t=379383
liang 	晾	c=5 d=8.41746e-33 t=379383
liang 	樑	c=13 d=3.31814e-07 t=379383
liang 	涼	c=26 d=5.72172e-15 t=379383
liang 	良	c=1 d=8.88202e-253 t=379383
liang 	輛	c=5 d=4.13347e-19 t=379383
liang 	量	c=22 d=5.2493e-07 t=379383
liang 	靚	c=3 d=1.30478e-33 t=379383
liang ba 	兩把	c=1 d=6.14944e-16 t=379383
liang bai 	兩百	c=7 d=3.88001e-58 t=379383
liang ban 	兩班	c=1 d=1.75593e-94 t=379383
liang ban 	涼拌	c=1 d=2.28695e-173 t=379383
liang bao 	兩包	c=1 d=0 t=379383
liang bei 	兩倍	c=8 d=4.95641e-08 t=379383
liang bei 	兩杯	c=4 d=1.7651e-214 t=379383
liang ben 	兩本	c=1 d=3.67519e-107 t=379383
liang bian 	兩遍	c=26 d=3.97914e-20 t=379383
liang bian 	兩邊	c=6 d=1.55366e-66 t=379383
liang bo 	兩波	c=1 d=4.58235e-26 t=379383
liang bo 	樑博	c=33 d=3.32521e-18 t=379383
liang bo 	量播	c=1 d=3.86716e-59 t=379383
liang bu 	兩部	c=3 d=2.32315e-05 t=379383
liang bu fen 	兩部分	c=2 d=5.32195e-51 t=379383
liang bu wu 	兩不誤	c=1 d=6.62662e-101 t=379383
liang ceng 	兩層	c=3 d=0.00360656 t=379383
liang cha 	涼茶	c=1 d=9.37645e-67 t=379383
liang chang 	兩場	c=1 d=4.10865e-07 t=379383
liang chao wei 	梁朝偉	c=1 d=8.11939e-50 t=379383
liang ci 	兩次	c=47 d=3.016e-12 t=379383
liang da 	兩大	c=1 d=1.07877e-39 t=379383
liang dai 	兩袋	c=1 d=7.20061e-284 t=379383
liang dao 	兩道	c=1 d=2.8013e-236 t=379383
liang dian 	亮點	c=1 d=1.31735e-213 t=379383
liang dian 	兩點	c=8 d=8.27241e-05 t=379383
liang dian ban 	兩點半	c=1 d=4.18497e-47 t=379383
liang dian yi xian 	兩點一線	c=1 d=5.2864e-31 t=379383
liang du 	亮度	c=6 d=0.00161245 t=379383
liang duan 	兩端	c=2 d=1.15994e-73 t=379383
liang dun 	兩頓	c=2 d=2.46413e-51 t=379383
liang er 	兩耳	c=3 d=1.95384e-27 t=379383
liang fang 	兩房	c=2 d=1.67166e-133 t=379383
liang fang mian 	兩方面	c=1 d=7.85539e-161 t=379383
liang fen 	兩份	c=2 d=0.145876 t=379383
liang fen 	涼粉	c=1 d=3.01146e-146 t=379383
liang fen zhong 	兩分鐘	c=3 d=1.28862e-42 t=379383
liang feng 	兩封	c=1 d=1.25963e-39 t=379383
liang fu 	兩幅	c=1 d=7.19105e-239 t=379383
liang ge 	兩個	c=341 d=0.375227 t=379383
liang ge dian 	兩個點	c=1 d=2.98495e-189 t=379383
liang ge han bao 	兩個漢堡	c=1 d=0 t=379383
liang ge lei 	兩個類	c=1 d=3.15981e-06 t=379383
liang ge ren 	兩個人	c=20 d=4.02695e-16 t=379383
liang ge xiong 	兩個胸	c=1 d=0 t=379383
liang ge yue 	兩個月	c=14 d=3.04688e-19 t=379383
liang ge zi 	兩個字	c=2 d=1.13469e-16 t=379383
liang gen 	兩根	c=1 d=1.56906e-35 t=379383
liang gong 	樑工	c=1 d=2.79184e-20 t=379383
liang guan 	兩管	c=1 d=1.11098e-91 t=379383
liang guan 	兩罐	c=1 d=0 t=379383
liang hang 	兩行	c=6 d=0.000116806 t=379383
liang hao 	良好	c=7 d=1.84137e-06 t=379383
liang hao de 	良好的	c=1 d=5.11195e-283 t=379383
liang hua 	量化	c=1 d=2.30224e-75 t=379383
liang hui 	兩會	c=4 d=1.69816e-247 t=379383
liang ji 	兩極	c=2 d=9.14541e-100 t=379383
liang ji 	兩級	c=2 d=1.68192e-58 t=379383
liang ji 	量級	c=2 d=2.23815e-37 t=379383
liang jia 	兩家	c=1 d=2.21206e-193 t=379383
liang jian 	兩件	c=17 d=8.43207e-24 t=379383
liang jian shi 	兩件事	c=2 d=2.4392e-49 t=379383
liang jian yi fu 	兩件衣服	c=1 d=0 t=379383
liang jie 	諒解	c=0 d=1.11238e-48 t=379383
liang ju hua 	兩句話	c=1 d=8.03287e-71 t=379383
liang kuai 	兩塊	c=3 d=6.91513e-73 t=379383
liang kuai 	涼快	c=4 d=3.521e-44 t=379383
liang kuan 	兩款	c=0 d=3.29594e-62 t=379383
liang lao shi 	樑老師	c=44 d=1.52241e-34 t=379383
liang le 	亮了	c=1 d=1.23995e-89 t=379383
liang le 	涼了	c=5 d=7.42989e-06 t=379383
liang lei 	兩類	c=3 d=1.09373e-54 t=379383
liang li 	量力	c=3 d=0.0147723 t=379383
liang liang 	涼涼	c=18 d=0.255381 t=379383
liang long 	樑龍	c=0 d=2.20527e-11 t=379383
liang long jian 	樑龍堅	c=1 d=2.21633e-10 t=379383
liang lun 	兩輪	c=2 d=3.64331e-34 t=379383
liang ma 	兩碼	c=1 d=2.65181e-91 t=379383
liang mei 	靚妹	c=1 d=1.26259e-96 t=379383
liang mi 	兩米	c=2 d=0 t=379383
liang mian 	兩面	c=1 d=3.4893e-114 t=379383
liang miao 	兩秒	c=4 d=1.28832e-98 t=379383
liang min 	良民	c=3 d=8.76723e-12 t=379383
liang nian 	兩年	c=21 d=5.59023e-12 t=379383
liang nian qian 	兩年前	c=1 d=3.28128e-38 t=379383
liang nv 	靚女	c=3 d=5.76502e-43 t=379383
liang pan 	兩盤	c=1 d=0 t=379383
liang ping 	兩瓶	c=6 d=7.84038e-21 t=379383
liang qian 	兩千	c=1 d=0 t=379383
liang ren 	兩人	c=3 d=1.87929e-128 t=379383
liang ri 	兩日	c=1 d=5.03119e-184 t=379383
liang san 	兩三	c=0 d=5.27062e-85 t=379383
liang san bai 	兩三百	c=1 d=5.29704e-84 t=379383
liang san miao 	兩三秒	c=1 d=1.33903e-111 t=379383
liang se 	亮色	c=2 d=0 t=379383
liang shi 	糧食	c=6 d=0 t=379383
liang shou 	兩手	c=1 d=2.7591e-87 t=379383
liang shou 	兩首	c=2 d=5.00488e-93 t=379383
liang shou ge 	兩首歌	c=1 d=4.6627e-55 t=379383
liang sou sou 	涼颼颼	c=1 d=3.63173e-261 t=379383
liang tai 	兩臺	c=9 d=1.12264e-08 t=379383
liang tai dian nao 	兩臺電腦	c=1 d=1.55181e-52 t=379383
liang tang 	兩趟	c=3 d=0.0028799 t=379383
liang tao 	兩套	c=4 d=0.000116806 t=379383
liang tian 	兩天	c=38 d=0.0622619 t=379383
liang tiao 	兩條	c=3 d=8.1759e-14 t=379383
liang wan 	兩碗	c=1 d=0 t=379383
liang wan 	兩萬	c=4 d=2.6519e-62 t=379383
liang wei 	兩位	c=4 d=3.98358e-55 t=379383
liang xia 	兩下	c=1 d=0 t=379383
liang xia zi 	兩下子	c=0 d=3.52831e-40 t=379383
liang xiao shi 	兩小時	c=1 d=1.36845e-102 t=379383
liang xin 	良心	c=1 d=1.59885e-21 t=379383
liang xing 	兩性	c=1 d=0 t=379383
liang xing qi 	兩星期	c=1 d=1.01526e-178 t=379383
liang yan 	兩眼	c=1 d=1.02507e-56 t=379383
liang ye 	兩頁	c=1 d=1.76325e-231 t=379383
liang yi fu 	晾衣服	c=5 d=1.20297e-27 t=379383
liang zhang 	兩張	c=11 d=2.91885e-14 t=379383
liang zhang tu 	兩張圖	c=1 d=3.39943e-54 t=379383
liang zhe 	兩者	c=7 d=0.839457 t=379383
liang zhi 	兩隻	c=6 d=1.7564e-09 t=379383
liang zhong 	兩種	c=20 d=2.29605e-14 t=379383
liang zhou 	兩週	c=10 d=5.00622e-08 t=379383
liang zhou 	涼州	c=1 d=4.11132e-44 t=379383
liang zi 	量子	c=1 d=5.28927e-08 t=379383
liao 	了	c=7 d=8.5992e-49 t=379383
liao 	撩	c=15 d=5.66879e-176 t=379383
liao 	料	c=1 d=1.74907e-48 t=379383
liao 	瞭	c=3 d=0 t=379383
liao 	聊	c=30 d=0.00384878 t=379383
liao bu lai 	聊不來	c=2 d=0 t=379383
liao bu qi 	了不起	c=1 d=1.99868e-88 t=379383
liao cheng 	療程	c=1 d=3.68847e-120 t=379383
liao dao 	聊到	c=3 d=0 t=379383
liao de 	了得	c=3 d=7.36198e-45 t=379383
liao de 	聊得	c=1 d=1.84802e-19 t=379383
liao de lai 	聊得來	c=1 d=0 t=379383
liao duan 	了斷	c=1 d=3.5569e-222 t=379383
liao jie 	瞭解	c=52 d=0.00028647 t=379383
liao jie yi xia 	瞭解一下	c=2 d=3.69361e-107 t=379383
liao le 	聊了	c=1 d=0 t=379383
liao li 	料理	c=1 d=2.75599e-15 t=379383
liao liao 	聊聊	c=2 d=1.06361e-49 t=379383
liao ni 	撩你	c=1 d=1.04813e-53 t=379383
liao ning 	遼寧	c=2 d=5.4266e-06 t=379383
liao tian 	聊天	c=43 d=1.32039e-05 t=379383
liao tian ji lu 	聊天記錄	c=4 d=7.78246e-22 t=379383
liao tian tu 	聊天圖	c=1 d=0 t=379383
liao ying 	撩硬	c=1 d=1.56556e-185 t=379383
liao zhe 	聊着	c=1 d=2.07784e-45 t=379383
liao zhe liao zhe 	聊着聊着	c=1 d=1.17949e-237 t=379383
liao zhe liao zhe ma 	聊着聊着嗎	c=1 d=1.1854e-236 t=379383
lie 	列	c=66 d=1.34844e-17 t=379383
lie 	咧	c=292 d=0.00180897 t=379383
lie 	裂	c=2 d=0.0137049 t=379383
lie biao 	列表	c=137 d=0.123535 t=379383
lie biao li mian 	列表裏面	c=1 d=7.54474e-10 t=379383
lie biao shang 	列表上	c=1 d=5.97869e-67 t=379383
lie biao zhong 	列表中	c=1 d=1.89694e-91 t=379383
lie chu 	列出	c=4 d=4.34244e-11 t=379383
lie chu lai 	列出來	c=2 d=7.17339e-55 t=379383
lie hen 	裂痕	c=1 d=0 t=379383
lie ji yue shu 	列級約束	c=2 d=4.8489e-55 t=379383
lie kai 	裂開	c=7 d=3.23889e-22 t=379383
lie ming 	列名	c=16 d=1.45902e-21 t=379383
lie peng 	列鵬	c=70 d=0.00188289 t=379383
lie peng ne ge 	列鵬呢個	c=1 d=2.68749e-13 t=379383
lie ren 	獵人	c=1 d=0 t=379383
lie shi 	劣勢	c=3 d=2.09444e-21 t=379383
lie shu 	列數	c=1 d=1.08042e-57 t=379383
lie tou 	列頭	c=1 d=5.55915e-64 t=379383
lie xing 	烈性	c=1 d=2.83e-62 t=379383
lie yan 	烈焰	c=1 d=0 t=379383
lie zi 	列子	c=3 d=1.78295e-58 t=379383
lin 	林	c=19 d=3.79545e-14 t=379383
lin 	淋	c=3 d=1.07405e-105 t=379383
lin 	琳	c=1 d=0 t=379383
lin 	臨	c=0 d=3.89938e-40 t=379383
lin 	麟	c=3 d=2.13378e-34 t=379383
lin biao 	林彪	c=1 d=2.68603e-36 t=379383
lin chang 	臨場	c=1 d=2.48104e-102 t=379383
lin dao 	淋到	c=1 d=0 t=379383
lin guo 	鄰國	c=2 d=0.267135 t=379383
lin huang 	林黃	c=1 d=3.5997e-10 t=379383
lin jia de 	林加德	c=6 d=3.63588e-10 t=379383
lin jie 	臨界	c=0 d=3.83663e-55 t=379383
lin jie 	鄰接	c=1 d=3.85586e-55 t=379383
lin jie biao 	臨界表	c=1 d=3.85586e-54 t=379383
lin jie biao 	鄰接表	c=1 d=3.87519e-54 t=379383
lin jie ju zhen 	鄰接矩陣	c=1 d=1.06173e-87 t=379383
lin jie zhi 	臨界值	c=2 d=2.36557e-63 t=379383
lin ju 	鄰居	c=3 d=4.74234e-18 t=379383
lin shi 	臨時	c=8 d=1.26793e-28 t=379383
lin si 	臨死	c=1 d=0.00286554 t=379383
lin xi 	林夕	c=1 d=4.54308e-13 t=379383
lin zhi xuan 	林志炫	c=1 d=7.14099e-10 t=379383
ling 	令	c=2 d=0.000184106 t=379383
ling 	凌	c=1 d=3.61631e-211 t=379383
ling 	嶺	c=1 d=3.17014e-16 t=379383
ling 	玲	c=4 d=3.36388e-07 t=379383
ling 	翎	c=1 d=0 t=379383
ling 	零	c=5 d=8.30229e-18 t=379383
ling 	靈	c=3 d=7.59634e-237 t=379383
ling 	領	c=18 d=3.23253e-10 t=379383
ling chen 	凌晨	c=9 d=3.50105e-36 t=379383
ling cheng 	另成	c=1 d=1.01233e-144 t=379383
ling dao 	領導	c=114 d=3.2157e-05 t=379383
ling dao de 	領導的	c=1 d=4.89327e-63 t=379383
ling dao ren 	領導人	c=3 d=5.19337e-28 t=379383
ling dian 	零點	c=3 d=5.77599e-207 t=379383
ling dong 	靈動	c=1 d=1.43372e-62 t=379383
ling guang 	靈光	c=1 d=0 t=379383
ling hua qian 	零花錢	c=4 d=7.4484e-94 t=379383
ling hui 	領會	c=1 d=4.71747e-250 t=379383
ling hun 	靈魂	c=5 d=9.343e-25 t=379383
ling huo 	靈活	c=3 d=1.36477e-41 t=379383
ling huo xing 	靈活性	c=5 d=0.000160157 t=379383
ling jian 	零件	c=0 d=1.52115e-171 t=379383
ling jun 	領軍	c=1 d=4.12183e-74 t=379383
ling lan 	鈴蘭	c=1 d=0 t=379383
ling le 	領了	c=1 d=0 t=379383
ling ni 	令你	c=1 d=0 t=379383
ling qu 	領取	c=1 d=1.59083e-50 t=379383
ling ren 	令人	c=2 d=2.49584e-25 t=379383
ling ren yu yue 	令人愉悅	c=1 d=0 t=379383
ling ri 	凌日	c=1 d=3.58033e-211 t=379383
ling san 	零散	c=1 d=2.41297e-157 t=379383
ling sheng 	鈴聲	c=4 d=5.23539e-55 t=379383
ling shi 	零食	c=26 d=0.0349094 t=379383
ling shi 	領事	c=1 d=5.70219e-10 t=379383
ling shi guan 	領事館	c=1 d=1.16993e-111 t=379383
ling ta 	令他	c=1 d=3.16747e-152 t=379383
ling tou 	零頭	c=2 d=2.3717e-13 t=379383
ling tou 	領頭	c=1 d=1.57555e-201 t=379383
ling wai 	另外	c=73 d=5.87385e-06 t=379383
ling wai yi ge 	另外一個	c=3 d=5.22223e-05 t=379383
ling wei 	靈位	c=1 d=2.23033e-84 t=379383
ling xia 	零下	c=1 d=1.04007e-21 t=379383
ling xian 	領先	c=4 d=1.07649e-06 t=379383
ling xie 	領協	c=1 d=0 t=379383
ling xing 	靈性	c=2 d=7.39912e-16 t=379383
ling xiu 	領袖	c=1 d=0 t=379383
ling yang 	領養	c=1 d=0 t=379383
ling yi 	另一	c=1 d=2.013e-25 t=379383
ling yi 	靈異	c=1 d=1.51298e-48 t=379383
ling yi ban 	另一半	c=1 d=0 t=379383
ling yi bian 	另一邊	c=6 d=2.09943e-40 t=379383
ling yi ce 	另一側	c=1 d=4.15039e-67 t=379383
ling yi ge 	另一個	c=49 d=0.0590158 t=379383
ling yi ge wan 	另一個碗	c=1 d=0 t=379383
ling yi hui shi 	另一回事	c=2 d=3.1695e-42 t=379383
ling yi jia 	另一家	c=4 d=3.97693e-06 t=379383
ling yi jian 	另一件	c=1 d=0 t=379383
ling yi tai 	另一臺	c=2 d=0.000185956 t=379383
ling yi zhong 	另一種	c=2 d=5.52108e-42 t=379383
ling yu 	領域	c=4 d=6.3088e-111 t=379383
ling zheng 	領證	c=1 d=1.51747e-24 t=379383
ling zhi 	靈芝	c=9 d=1.41026e-15 t=379383
ling zhi di tie zhan 	靈芝地鐵站	c=1 d=0 t=379383
ling zhi gong yuan 	靈芝公園	c=1 d=0 t=379383
ling zhi xin cun 	靈芝新村	c=1 d=0 t=379383
ling zhi zhan 	靈芝站	c=1 d=0 t=379383
ling zi 	領子	c=2 d=0 t=379383
liu 	六	c=7 d=0.104874 t=379383
liu 	劉	c=28 d=0.000542133 t=379383
liu 	流	c=37 d=0.000350324 t=379383
liu 	溜	c=50 d=0.516851 t=379383
liu 	瑠	c=1 d=2.36655e-105 t=379383
liu 	留	c=29 d=1.88719e-21 t=379383
liu an 	六安	c=1 d=4.88645e-76 t=379383
liu bai 	留白	c=3 d=6.89633e-41 t=379383
liu bei 	溜唄	c=1 d=1.07521e-59 t=379383
liu bi ti 	流鼻涕	c=6 d=1.36192e-15 t=379383
liu bin 	劉彬	c=3 d=4.14143e-77 t=379383
liu bin 	劉斌	c=1 d=3.74091e-139 t=379383
liu bing 	溜冰	c=1 d=9.52889e-139 t=379383
liu chang 	流暢	c=12 d=1.18822e-07 t=379383
liu cheng 	流程	c=116 d=1.53186e-06 t=379383
liu cheng dou neng gou 	流程都能夠	c=1 d=3.67722e-231 t=379383
liu cheng ne ge 	流程呢個	c=1 d=8.65611e-09 t=379383
liu chu 	流出	c=1 d=4.32078e-11 t=379383
liu chu lai 	流出來	c=1 d=9.08461e-283 t=379383
liu da 	六大	c=1 d=3.9148e-56 t=379383
liu dao 	留到	c=3 d=1.18536e-159 t=379383
liu de 	留得	c=1 d=1.12177e-234 t=379383
liu de hua 	劉德華	c=2 d=2.41069e-49 t=379383
liu di 	留底	c=1 d=0 t=379383
liu dian 	六點	c=4 d=1.60911e-08 t=379383
liu dian ban 	六點半	c=4 d=4.19152e-36 t=379383
liu dong 	流動	c=1 d=7.45395e-44 t=379383
liu dong xing 	流動性	c=1 d=5.23575e-06 t=379383
liu gan 	流感	c=3 d=0 t=379383
liu ge 	留個	c=4 d=0 t=379383
liu ge yue 	六個月	c=2 d=1.02364e-200 t=379383
liu gong 	劉工	c=2 d=1.49222e-40 t=379383
liu guo 	流過	c=1 d=0 t=379383
liu hai 	留海	c=2 d=2.03884e-28 t=379383
liu hang 	劉航	c=18 d=6.66934e-59 t=379383
liu hao 	六號	c=0 d=2.87377e-214 t=379383
liu hao xian 	六號線	c=1 d=2.88817e-213 t=379383
liu he 	六和	c=1 d=4.56586e-13 t=379383
liu hu lan 	劉胡蘭	c=1 d=0.909373 t=379383
liu ji 	留級	c=1 d=0 t=379383
liu kou shui 	流口水	c=2 d=0 t=379383
liu lan 	瀏覽	c=14 d=1.27653e-13 t=379383
liu lan jie mian 	瀏覽界面	c=1 d=0 t=379383
liu lan qi 	瀏覽器	c=53 d=7.56041e-05 t=379383
liu lan qi lai 	瀏覽器來	c=1 d=4.86405e-22 t=379383
liu lang 	流浪	c=4 d=0.00269866 t=379383
liu lang di qiu 	流浪地球	c=10 d=2.85261e-38 t=379383
liu lang gou 	流浪狗	c=2 d=2.74773e-260 t=379383
liu le 	溜了	c=6 d=6.87757e-09 t=379383
liu le 	留了	c=1 d=4.28178e-257 t=379383
liu le liu le 	溜了溜了	c=2 d=2.37251e-17 t=379383
liu lei 	流淚	c=1 d=0 t=379383
liu lian 	榴槤	c=4 d=0 t=379383
liu lian tang 	榴槤糖	c=1 d=0 t=379383
liu liang 	流量	c=63 d=4.9818e-08 t=379383
liu liang bao 	流量包	c=1 d=3.91747e-64 t=379383
liu liu 	溜溜	c=1 d=8.06522e-177 t=379383
liu lu 	流露	c=2 d=7.23178e-276 t=379383
liu mang zui 	流氓罪	c=1 d=6.63968e-36 t=379383
liu ming 	留名	c=1 d=1.44444e-32 t=379383
liu ming liu ming 	留名留名	c=1 d=2.18884e-69 t=379383
liu nian 	留念	c=1 d=6.0226e-153 t=379383
liu pi 	流皮	c=18 d=7.82144e-07 t=379383
liu ping 	劉平	c=3 d=4.47601e-136 t=379383
liu qian 	劉謙	c=5 d=4.743e-12 t=379383
liu qing 	留情	c=2 d=1.91023e-173 t=379383
liu qu 	六區	c=1 d=0 t=379383
liu ren 	六人	c=1 d=1.40357e-106 t=379383
liu shi 	流逝	c=1 d=7.99552e-75 t=379383
liu shui 	流水	c=2 d=1.26759e-113 t=379383
liu tao 	劉濤	c=1 d=1.2935e-57 t=379383
liu tong 	流通	c=0 d=1.06989e-31 t=379383
liu xia 	流下	c=4 d=4.00751e-96 t=379383
liu xia 	留下	c=4 d=9.82107e-112 t=379383
liu xia lai 	留下來	c=6 d=1.93677e-12 t=379383
liu xia le 	流下了	c=1 d=0 t=379383
liu xiang 	流向	c=2 d=1.58775e-86 t=379383
liu xiao 	劉曉	c=0 d=4.17674e-113 t=379383
liu xiao bo 	劉曉波	c=4 d=7.23402e-111 t=379383
liu xin 	流心	c=1 d=0 t=379383
liu xin dan 	流心蛋	c=1 d=0 t=379383
liu xing 	流行	c=2 d=0 t=379383
liu xing yu 	流星雨	c=3 d=3.29984e-38 t=379383
liu xue 	流血	c=2 d=4.95171e-85 t=379383
liu xue 	留學	c=0 d=1.26023e-75 t=379383
liu xue dang 	留學黨	c=1 d=1.26655e-74 t=379383
liu xue sheng 	留學生	c=3 d=1.3931e-18 t=379383
liu yan 	留言	c=2 d=5.92298e-08 t=379383
liu yan lei 	流眼淚	c=1 d=9.64917e-22 t=379383
liu ye dao 	柳葉刀	c=1 d=0 t=379383
liu yi 	留意	c=1 d=4.78601e-302 t=379383
liu you 	留有	c=1 d=4.30233e-137 t=379383
liu zai 	留在	c=4 d=1.88834e-302 t=379383
liu zhe 	留着	c=5 d=1.06224e-122 t=379383
liu zhuan 	流轉	c=0 d=0 t=379383
lo 	咯	c=202 d=0.000134594 t=379383
lo ca 	咯嚓	c=0 d=7.20493e-57 t=379383
lo ca le 	咯嚓了	c=1 d=7.24104e-56 t=379383
lo ge 	咯個	c=1 d=2.73638e-78 t=379383
lo gui cai ai ta 	咯鬼才愛他	c=1 d=7.97921e-51 t=379383
long 	龍	c=11 d=2.1188e-10 t=379383
long de chuan ren 	龍的傳人	c=1 d=4.03432e-145 t=379383
long duo 	隆多	c=2 d=5.47342e-87 t=379383
long gang 	龍崗	c=6 d=9.24263e-15 t=379383
long hua 	龍華	c=12 d=6.77496e-38 t=379383
long hua qu 	龍華區	c=1 d=1.2292e-16 t=379383
long hun 	龍魂	c=1 d=5.21462e-76 t=379383
long jing 	龍井	c=1 d=3.85062e-38 t=379383
long sheng 	龍勝	c=2 d=3.31334e-254 t=379383
long ting 	龍亭	c=0 d=2.31907e-191 t=379383
long tou 	龍頭	c=2 d=3.91547e-58 t=379383
long xia 	龍蝦	c=5 d=1.95213e-194 t=379383
long xiang rong 	龍向榮	c=1 d=4.18199e-68 t=379383
long zhu 	龍珠	c=9 d=4.06298e-14 t=379383
lou 	樓	c=46 d=0.00886686 t=379383
lou 	漏	c=3 d=7.48597e-66 t=379383
lou chuan 	漏傳	c=1 d=7.83054e-65 t=379383
lou ding 	樓頂	c=2 d=0 t=379383
lou jia 	嘍加	c=1 d=7.48597e-65 t=379383
lou jia de wen jian 	漏加的文件	c=1 d=7.5235e-65 t=379383
lou pan 	樓盤	c=1 d=3.2018e-73 t=379383
lou ren 	漏人	c=1 d=1.40014e-136 t=379383
lou shang 	樓上	c=10 d=0.0256042 t=379383
lou shang de 	樓上的	c=1 d=2.14338e-28 t=379383
lou tai 	樓臺	c=1 d=0.000101546 t=379383
lou ti 	樓梯	c=1 d=2.39961e-33 t=379383
lou xia 	樓下	c=89 d=0.00810722 t=379383
lou xia qu 	樓下去	c=1 d=2.21362e-25 t=379383
lou zhe 	摟着	c=2 d=0 t=379383
lu 	擼	c=5 d=1.53461e-09 t=379383
lu 	盧	c=5 d=1.16426e-61 t=379383
lu 	路	c=39 d=7.5227e-05 t=379383
lu 	錄	c=10 d=3.34535e-05 t=379383
lu 	陸	c=4 d=1.70322e-59 t=379383
lu 	露	c=8 d=2.0772e-12 t=379383
lu 	魯	c=1 d=1.45623e-10 t=379383
lu 	鹿	c=1 d=1.41194e-29 t=379383
lu bian 	路邊	c=1 d=0 t=379383
lu bo 	錄播	c=3 d=5.73254e-43 t=379383
lu bu 	盧布	c=1 d=2.37485e-58 t=379383
lu cheng 	路程	c=5 d=8.92884e-21 t=379383
lu dan 	滷蛋	c=1 d=6.22904e-79 t=379383
lu di 	陸地	c=0 d=0 t=379383
lu di shang 	陸地上	c=1 d=0 t=379383
lu fei 	路費	c=2 d=4.28852e-10 t=379383
lu feng 	陸豐	c=2 d=4.69109e-86 t=379383
lu gan 	路感	c=1 d=5.496e-106 t=379383
lu guo 	路過	c=6 d=1.90988e-24 t=379383
lu han 	鹿寒	c=1 d=1.08094e-92 t=379383
lu jing 	路徑	c=160 d=0.04573 t=379383
lu jing xia 	路徑下	c=1 d=4.79245e-24 t=379383
lu kou 	路口	c=2 d=8.65969e-102 t=379383
lu lu xu xu 	陸陸續續	c=2 d=0 t=379383
lu man man 	路漫漫	c=1 d=1.08204e-104 t=379383
lu niu rou 	滷牛肉	c=1 d=1.29805e-157 t=379383
